repository,representative_commit,file,line,text,commit_occurrences,platform,core,revision,offset,read_width,moment,power_clock,locks,reset_init_order,read_side_effects,source_kind,confidence
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx531defs.h,168,#define EUR_CR_CORE_REVISION                0x0024,75,generic SGX DDK,531,UNKNOWN physical revision,0x0024 (literal define),N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx531defs.h,169,#define EUR_CR_CORE_REVISION_MAINTENANCE_MASK 0x000000FFU,75,generic SGX DDK,531,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx531defs.h,170,#define EUR_CR_CORE_REVISION_MAINTENANCE_SHIFT 0,75,generic SGX DDK,531,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx531defs.h,171,#define EUR_CR_CORE_REVISION_MINOR_MASK     0x0000FF00U,75,generic SGX DDK,531,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx531defs.h,172,#define EUR_CR_CORE_REVISION_MINOR_SHIFT    8,75,generic SGX DDK,531,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx531defs.h,173,#define EUR_CR_CORE_REVISION_MAJOR_MASK     0x00FF0000U,75,generic SGX DDK,531,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx531defs.h,174,#define EUR_CR_CORE_REVISION_MAJOR_SHIFT    16,75,generic SGX DDK,531,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx531defs.h,175,#define EUR_CR_CORE_REVISION_DESIGNER_MASK  0xFF000000U,75,generic SGX DDK,531,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx531defs.h,176,#define EUR_CR_CORE_REVISION_DESIGNER_SHIFT 24,75,generic SGX DDK,531,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx535defs.h,100,#define EUR_CR_CORE_REVISION_MINOR_SHIFT    8,99,generic SGX DDK,535,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx535defs.h,101,#define EUR_CR_CORE_REVISION_MAJOR_MASK     0x00FF0000U,99,generic SGX DDK,535,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx535defs.h,102,#define EUR_CR_CORE_REVISION_MAJOR_SHIFT    16,99,generic SGX DDK,535,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx535defs.h,103,#define EUR_CR_CORE_REVISION_DESIGNER_MASK  0xFF000000U,99,generic SGX DDK,535,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx535defs.h,104,#define EUR_CR_CORE_REVISION_DESIGNER_SHIFT 24,99,generic SGX DDK,535,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx535defs.h,89,/* Register EUR_CR_CORE_ID */,99,generic SGX DDK,535,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx535defs.h,90,#define EUR_CR_CORE_ID                      0x0010,99,generic SGX DDK,535,UNKNOWN physical revision,0x0010 (literal define),N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx535defs.h,91,#define EUR_CR_CORE_ID_CONFIG_MASK          0x0000FFFFU,99,generic SGX DDK,535,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx535defs.h,92,#define EUR_CR_CORE_ID_CONFIG_SHIFT         0,99,generic SGX DDK,535,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx535defs.h,93,#define EUR_CR_CORE_ID_ID_MASK              0xFFFF0000U,99,generic SGX DDK,535,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx535defs.h,94,#define EUR_CR_CORE_ID_ID_SHIFT             16,99,generic SGX DDK,535,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx535defs.h,95,/* Register EUR_CR_CORE_REVISION */,99,generic SGX DDK,535,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx535defs.h,96,#define EUR_CR_CORE_REVISION                0x0014,99,generic SGX DDK,535,UNKNOWN physical revision,0x0014 (literal define),N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx535defs.h,97,#define EUR_CR_CORE_REVISION_MAINTENANCE_MASK 0x000000FFU,99,generic SGX DDK,535,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx535defs.h,98,#define EUR_CR_CORE_REVISION_MAINTENANCE_SHIFT 0,99,generic SGX DDK,535,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx535defs.h,99,#define EUR_CR_CORE_REVISION_MINOR_MASK     0x0000FF00U,99,generic SGX DDK,535,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx540defs.h,165,/* Register EUR_CR_CORE_ID */,166,generic SGX DDK,540,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx540defs.h,166,#define EUR_CR_CORE_ID                      0x0020,166,generic SGX DDK,540,UNKNOWN physical revision,0x0020 (literal define),N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx540defs.h,167,#define EUR_CR_CORE_ID_CONFIG_MASK          0x0000FFFFU,166,generic SGX DDK,540,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx540defs.h,168,#define EUR_CR_CORE_ID_CONFIG_SHIFT         0,166,generic SGX DDK,540,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx540defs.h,169,#define EUR_CR_CORE_ID_ID_MASK              0xFFFF0000U,166,generic SGX DDK,540,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx540defs.h,170,#define EUR_CR_CORE_ID_ID_SHIFT             16,166,generic SGX DDK,540,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx540defs.h,171,/* Register EUR_CR_CORE_REVISION */,166,generic SGX DDK,540,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx540defs.h,172,#define EUR_CR_CORE_REVISION                0x0024,166,generic SGX DDK,540,UNKNOWN physical revision,0x0024 (literal define),N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx540defs.h,173,#define EUR_CR_CORE_REVISION_MAINTENANCE_MASK 0x000000FFU,166,generic SGX DDK,540,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx540defs.h,174,#define EUR_CR_CORE_REVISION_MAINTENANCE_SHIFT 0,166,generic SGX DDK,540,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx540defs.h,175,#define EUR_CR_CORE_REVISION_MINOR_MASK     0x0000FF00U,166,generic SGX DDK,540,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx540defs.h,176,#define EUR_CR_CORE_REVISION_MINOR_SHIFT    8,166,generic SGX DDK,540,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx540defs.h,177,#define EUR_CR_CORE_REVISION_MAJOR_MASK     0x00FF0000U,166,generic SGX DDK,540,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx540defs.h,178,#define EUR_CR_CORE_REVISION_MAJOR_SHIFT    16,166,generic SGX DDK,540,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx540defs.h,179,#define EUR_CR_CORE_REVISION_DESIGNER_MASK  0xFF000000U,166,generic SGX DDK,540,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx540defs.h,180,#define EUR_CR_CORE_REVISION_DESIGNER_SHIFT 24,166,generic SGX DDK,540,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx543_v1.164defs.h,235,/* Register EUR_CR_CORE_ID */,75,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx543_v1.164defs.h,236,#define EUR_CR_CORE_ID                      0x0020,75,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,0x0020 (literal define),N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx543_v1.164defs.h,237,#define EUR_CR_CORE_ID_CONFIG_MULTI_MASK    0x00000001U,75,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgx543_v1.164defs.h,238,#define EUR_CR_CORE_ID_CONFIG_MULTI_SHIFT   0,75,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
